날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,return,volatility
2018-01-02,2474.86,2481.02,2465.94,2479.65,262205431,4786386686165,1613508196692261,0.0,0.0
2018-01-03,2484.63,2493.4,2481.91,2486.35,331094681,6019622040484,1617634317727445,0.002701994233057059,0.0
2018-01-04,2502.5,2502.5,2466.45,2466.46,333836328,6896287056563,1604916139690676,-0.007999678243207908,0.00756722517800439
2018-01-05,2476.85,2497.52,2475.51,2497.52,308769669,6317518427311,1624970533116195,0.012592946976638597,0.010298972063674354
2018-01-08,2510.7,2515.37,2494.18,2513.28,311429324,6404885697956,1634777680824259,0.006310259777699612,0.008629788613926423
2018-01-09,2510.73,2524.73,2498.41,2510.23,374322741,7345518522444,1632067011137727,-0.0012135536032595873,0.007753351684253324
2018-01-10,2516.33,2516.82,2493.98,2499.75,444022038,8577963205899,1624057751825978,-0.004174916242734694,0.007447773203341108
2018-01-11,2496.86,2502.52,2483.82,2487.91,444340157,7789310921248,1616665407672775,-0.004736473647364847,0.007179873540102854
2018-01-12,2499.87,2500.87,2482.15,2496.42,438775501,8772175387868,1621717048649402,0.003420541739854066,0.006727141819003581
2018-01-15,2510.97,2513.3,2496.18,2503.73,404550878,6118634777651,1626574287749373,0.0029281931726232724,0.0063302202979888325
2018-01-16,2504.16,2524.55,2498.55,2521.74,341606608,6913692888279,1639188169775360,0.007193267644673984,0.006272292056338714
2018-01-17,2517.19,2521.97,2506.49,2515.43,336712525,6325747268741,1634771858627720,-0.0025022405164687456,0.006083958945317624
2018-01-18,2527.67,2532.08,2512.69,2515.81,333112031,6447655644566,1635724489304135,0.00015106761070682317,0.005810634193168016
2018-01-19,2519.67,2524.33,2513.09,2520.26,351845047,6263000889905,1637786602548241,0.001768814020136844,0.005565320814465991
2018-01-22,2516.9,2517.12,2488.44,2502.11,342994024,6385331485527,1626287540675022,-0.00720163792624573,0.00580604092864942
2018-01-23,2510.35,2536.6,2507.96,2536.6,370007847,6838404249758,1648667380287201,0.013784365995100023,0.0065410770183992
2018-01-24,2533.86,2547.22,2531.31,2538.0,371087271,6764738182069,1649315305139719,0.0005519198927699254,0.006324056881807214
2018-01-25,2536.96,2564.43,2536.73,2562.23,514605010,7867501171189,1665284071087011,0.00954688731284481,0.006428705126805744
2018-01-26,2560.69,2574.76,2553.53,2574.76,400648704,7673559139308,1673359183533335,0.004890271365178167,0.006275189848936417
2018-01-29,2588.87,2607.1,2587.55,2598.19,437474733,7908139065694,1688814425714740,0.00909987727011452,0.006305594767195587
2018-01-30,2590.41,2599.17,2567.07,2567.74,397038667,7877966009199,1668674846117706,-0.011719697173801835,0.0069100529154073565
2018-01-31,2557.37,2597.14,2553.01,2566.46,403051379,10842647300529,1668579804446713,-0.0004984928380598053,0.00692436807651955
2018-02-01,2578.91,2583.74,2564.59,2568.54,595147219,8053098628981,1670143714819334,0.0008104548677945189,0.006551055835524245
2018-02-02,2565.99,2565.99,2519.6,2525.39,481817771,8260733147352,1641386345850764,-0.016799426911786486,0.007313892169920342
2018-02-05,2487.34,2503.99,2476.24,2491.75,442349802,8096051108853,1620158999308614,-0.013320714820285184,0.00780523173302956
2018-02-06,2437.02,2460.28,2409.38,2453.31,582836967,9566550780902,1595275241964516,-0.015426908799036854,0.008499305861902926
2018-02-07,2483.72,2484.18,2396.56,2396.56,460075034,8369362461175,1558072990513737,-0.023132013483823877,0.009814239199951953
2018-02-08,2400.17,2423.88,2393.46,2407.62,362415715,7275110328522,1563754336073031,0.004614948092265481,0.009902360070805138
2018-02-09,2346.73,2372.9,2346.73,2363.77,489112012,8524086490331,1567308138862405,-0.018213007035994044,0.010490117179983173
2018-02-12,2380.49,2397.9,2367.31,2385.38,352288396,6631083611178,1581810883666255,0.009142175423158871,0.01075348580345352
2018-02-13,2402.89,2421.8,2388.54,2395.19,423415702,7333093361490,1589989717563195,0.004112552297746985,0.010630758847396483
2018-02-14,2412.47,2426.63,2408.02,2421.83,305739307,5970263260786,1607999332677788,0.011122290924728162,0.01105964067004081
2018-02-19,2452.52,2455.12,2428.15,2442.82,322137444,5843436838599,1621617423724698,0.008666999748124349,0.011301450119253879
2018-02-20,2433.35,2438.48,2411.23,2415.12,421485575,5146648554123,1603559124107592,-0.011339353697775612,0.011485982936621428
2018-02-21,2417.73,2432.45,2404.02,2429.65,432275482,6074260982996,1612751528318363,0.0060162642021930335,0.011554961703102388
2018-02-22,2417.18,2422.62,2405.23,2414.28,349492766,4982023714638,1602148941100045,-0.006326014034943261,0.011026577268088198
2018-02-23,2427.13,2451.52,2427.13,2451.52,300578392,5387096363913,1626053757217473,0.015424888579617768,0.011716776565444172
2018-02-26,2465.35,2466.08,2447.86,2457.65,321259942,5606026686918,1630210235664343,0.00250048949223336,0.011465088346318826
2018-02-27,2474.08,2480.79,2456.14,2456.14,271231732,5674164168373,1629406359657681,-0.0006144080727524814,0.011356054752763934
2018-02-28,2447.11,2460.12,2426.21,2427.36,367556992,7168378397321,1611555217440049,-0.011717573102510315,0.011209855795443535
2018-03-02,2406.57,2410.34,2387.25,2402.16,320397214,6077888427411,1593948106214368,-0.010381649199129983,0.011161066280042107
2018-03-05,2405.92,2407.98,2374.8,2375.06,312254166,5785012821697,1575913633409285,-0.011281513304692403,0.011280054072985888
2018-03-06,2400.67,2413.01,2392.87,2411.41,400110606,6598571319382,1600329702863531,0.01530487650838297,0.012032835559952576
2018-03-07,2413.39,2429.43,2395.24,2401.82,412971976,8956678689024,1594937953645217,-0.003976926362584399,0.011597220327392455
2018-03-08,2420.67,2433.08,2407.59,2433.08,394848837,9053040319812,1614933613693764,0.013015130192936875,0.011790433013152529
2018-03-09,2443.43,2476.43,2436.03,2459.45,437265049,8573691173426,1633438701140137,0.010838114653032305,0.011574293890724832
2018-03-12,2485.64,2489.46,2474.91,2484.12,391303828,6570618360609,1649789282909638,0.010030697920266674,0.010370339137278164
2018-03-13,2483.05,2494.49,2478.76,2494.49,350203303,7828709039614,1657712132525991,0.004174516528992145,0.010364617938961604
2018-03-14,2477.43,2486.98,2474.77,2486.08,360865629,6379749607517,1652629050198838,-0.003371430633115291,0.009334572103630628
2018-03-15,2486.0,2496.51,2471.04,2492.38,344009541,6065884278852,1656176341047252,0.0025341099240572262,0.009205648720257911
2018-03-16,2495.11,2497.8,2476.88,2493.97,377766164,6566428705337,1656858023362981,0.0006379444546977808,0.009201167769535697
2018-03-19,2491.99,2493.56,2470.91,2475.03,477219243,5994568990918,1644237392926035,-0.007594317493794911,0.009183053533617955
2018-03-20,2456.8,2485.52,2456.8,2485.52,291495677,5384113953235,1650420083849268,0.00423833246465688,0.00904401367998874
2018-03-21,2488.22,2492.88,2483.78,2484.97,399073627,5925541828231,1650337890011040,-0.00022128166339441258,0.008581619529803278
2018-03-22,2494.84,2508.71,2485.34,2496.02,482138402,7178799207568,1658523131745911,0.0044467337633855575,0.008544873172444256
2018-03-23,2446.73,2450.4,2412.62,2416.76,457952885,7931474005661,1606035961362604,-0.031754553248771966,0.011224086255498008
2018-03-26,2414.68,2437.08,2399.44,2437.08,306904047,5928635174731,1620507612243551,0.00840795114119719,0.010822717396436097
2018-03-27,2455.0,2456.55,2444.92,2452.06,332128629,6305554223861,1631743152187368,0.006146700149359141,0.01090171975878407
2018-03-28,2425.94,2430.77,2409.47,2419.29,501307087,7761054046551,1610067602397524,-0.013364273304894647,0.011301488259663846
2018-03-29,2421.7,2439.47,2413.71,2436.37,333359418,7256777131644,1621052949774626,0.007059922539257357,0.011115989733796544
2018-03-30,2454.1,2458.24,2445.72,2445.85,395329333,6434444751664,1627646951097347,0.0038910346129692464,0.010852933937795493
2018-04-02,2454.72,2467.52,2440.89,2444.16,390319364,6841687754496,1626392939769494,-0.0006909663307235192,0.010476140492035038
2018-04-03,2422.26,2442.43,2416.44,2442.43,497140700,7950088373987,1625310856362044,-0.0007078096360303432,0.009963944911416897
2018-04-04,2447.97,2447.97,2405.91,2408.06,551703792,8092053728669,1602618531596691,-0.014072051194916502,0.010456187283627452
2018-04-05,2426.92,2446.78,2420.92,2437.52,591042776,7566951644330,1622983873221529,0.012233914437348004,0.010407068563883674
2018-04-06,2420.88,2433.97,2417.24,2429.58,454309390,7301080603762,1617425107083266,-0.0032574091699760777,0.010117941847606095
2018-04-09,2424.15,2446.28,2424.15,2444.08,334424856,6607392483482,1626997763123581,0.005968109714436176,0.009933190521020341
2018-04-10,2439.94,2454.36,2419.55,2450.74,356390247,7520110243184,1631061461581974,0.0027249517200744755,0.009900488644559596
2018-04-11,2456.53,2458.99,2441.2,2444.22,355187841,7468123411686,1626689363107901,-0.0026604209340852503,0.00989218296679591
2018-04-12,2450.95,2454.95,2441.58,2442.71,441568798,8152884929722,1626103066814739,-0.0006177839965304521,0.009861301463791515
2018-04-13,2449.42,2457.85,2442.35,2455.07,395886275,6923900430202,1636609095887849,0.005059953903656211,0.009948187515514741
2018-04-16,2466.04,2466.16,2449.97,2457.49,347173891,6220737037163,1638625626150778,0.00098571527492064,0.009821154176865136
2018-04-17,2459.39,2465.63,2449.08,2453.77,394700566,6360648307538,1636624620529463,-0.0015137396286454274,0.009765037819016456
2018-04-18,2467.55,2486.73,2467.55,2479.98,647285560,8204323390107,1655299463820137,0.010681522718103187,0.01008615136943331
2018-04-19,2483.26,2490.57,2476.51,2486.1,727030551,10118365584098,1660195914143812,0.002467761836788984,0.010049338291834674
2018-04-20,2478.59,2485.15,2472.37,2476.33,531718615,7841558042438,1653175538872689,-0.003929849965809917,0.006865456972166138
2018-04-23,2473.7,2478.57,2466.57,2474.11,701423406,9372647655556,1651720966246060,-0.0008964879478905452,0.006666586874447177
2018-04-24,2478.47,2479.32,2454.44,2464.14,524280424,8300865934566,1644743510628773,-0.004029731903593681,0.006623266320156506
2018-04-25,2444.19,2453.54,2436.51,2448.81,466095694,7527931028887,1634741766182717,-0.006221237429691495,0.006014129846852755
2018-04-26,2460.62,2484.09,2456.2,2475.64,520917204,7921705274576,1653073966859293,0.01095634206002094,0.006290361384614696
2018-04-27,2497.75,2508.13,2484.19,2492.4,464957970,8299222866503,1664373650696992,0.006769966554103224,0.006396416883250709
2018-04-30,2502.29,2515.38,2500.22,2515.38,746291866,9460289371735,1680104341308118,0.009220028887819032,0.006640820841987422
2018-05-02,2515.75,2516.57,2501.71,2505.61,807588696,11712287148051,1673457322099731,-0.0038841049861253474,0.00673268927932449
2018-05-03,2506.94,2507.91,2487.25,2487.25,614102408,7866074431575,1661556510448960,-0.0073275569621769066,0.006057284340506738
2018-05-04,2486.47,2487.77,2461.38,2461.38,612024164,10816535475626,1645196661327540,-0.010401045331189018,0.0060875337948632395
2018-05-08,2468.45,2479.75,2444.08,2449.81,714734325,9630702860810,1638340178049862,-0.004700615102097294,0.006142779784673435
2018-05-09,2450.71,2451.86,2428.79,2443.98,593365934,9069419048307,1633304235911807,-0.002379776390822097,0.0060294198651714035
2018-05-10,2458.67,2464.72,2448.01,2464.16,490004983,8870446383563,1646413172538834,0.008257023379896644,0.006281882642867128
2018-05-11,2469.3,2483.85,2468.41,2477.71,599900764,7588728929001,1655512770777994,0.005498831244724389,0.006344694703425216
2018-05-14,2482.97,2486.17,2471.91,2476.11,650707583,9563127368510,1654107231070333,-0.0006457575745345556,0.006345003517039642
2018-05-15,2476.87,2480.22,2456.2,2458.54,712619903,9446302233976,1641597148622869,-0.00709580753682193,0.006485854219698702
2018-05-16,2446.64,2465.55,2444.67,2459.82,691813391,9817111137756,1642766226475866,0.0005206341975318995,0.00648330914990324
2018-05-17,2468.72,2472.82,2448.43,2448.45,596771754,8190532097732,1634548231145054,-0.004622289435812554,0.00656001518846238
2018-05-18,2459.73,2461.95,2452.34,2460.65,431376689,6463038548404,1643541494279841,0.004982744185096699,0.0061803891220600345
2018-05-21,2464.07,2472.3,2447.69,2465.57,588088192,6298421053170,1646798798616211,0.001999471684311027,0.0061699384545679985
2018-05-23,2462.98,2476.86,2460.07,2471.91,752675599,9262008770745,1651604786247934,0.0025714135068157784,0.006145194053891739
2018-05-24,2477.48,2481.31,2457.84,2466.01,638125950,6766220453952,1647251127098773,-0.0023868182903097335,0.006164730469508041
2018-05-25,2452.8,2466.57,2444.77,2460.8,653592136,9078584311826,1645067821831900,-0.002112724603712035,0.006115875334648191
2018-05-28,2465.0,2482.4,2463.14,2478.96,708362383,9841222237932,1656584844176667,0.007379713914174246,0.006149641036824675
2018-05-29,2476.7,2479.68,2457.18,2457.25,571836895,8532893830676,1641963442318272,-0.008757704843966874,0.005985097495250404
2018-05-30,2446.81,2449.88,2399.58,2409.03,575922403,8999465924926,1609052659039962,-0.019623562926035065,0.007131287477669571
2018-05-31,2428.83,2430.15,2415.5,2423.01,816930187,13252142027981,1619387832448622,0.005803165589469694,0.006893493571286397
2018-06-01,2419.63,2445.31,2418.11,2438.96,603023355,8767489007152,1630337822509993,0.006582721491037891,0.0071240938804360485
2018-06-04,2444.62,2452.67,2441.25,2447.76,438929359,7770704632833,1636442670028652,0.0036080952537147493,0.007058331685207425
2018-06-05,2450.39,2455.78,2432.81,2453.76,501363826,7344810795781,1640471133370132,0.0024512207079125936,0.006712510849594046
2018-06-07,2468.26,2478.67,2466.01,2470.58,474146882,8060721107129,1650987317033513,0.006854786124152135,0.006795507412354355
2018-06-08,2467.88,2468.27,2449.11,2451.58,530159889,7672721697043,1638226630715350,-0.007690501825482254,0.007011976868359789
2018-06-11,2454.25,2470.99,2448.0,2470.15,427946746,7025547266507,1649425579196393,0.007574706923698216,0.006972151178584657
2018-06-12,2474.78,2479.56,2462.84,2468.83,613166240,9615203781779,1648939547812385,-0.0005343805032084203,0.006857882107393147
2018-06-14,2450.86,2451.95,2422.37,2423.48,533448320,9754343520888,1619121449513249,-0.01836902500374671,0.007977970010845494
2018-06-15,2432.18,2433.51,2403.97,2404.04,502361838,9089895205666,1605379381109644,-0.008021522768910883,0.008017520861522477
2018-06-18,2404.68,2405.56,2365.31,2376.24,564818841,8593501001267,1586801749119891,-0.01156386748972571,0.008338718918779913
2018-06-19,2373.12,2379.49,2336.54,2340.11,606304628,7994621350176,1562923311433431,-0.015204693128640034,0.008854142615289974
2018-06-20,2350.24,2374.52,2345.22,2363.91,456004074,6986902497157,1578520493724815,0.01017046207229555,0.009147472586910175
2018-06-21,2364.16,2370.58,2337.83,2337.83,438264363,6784646709490,1561394173099944,-0.01103256892182869,0.009312982585077335
2018-06-22,2323.08,2357.4,2320.76,2357.22,537263746,6604291499715,1574319860953845,0.008294016245834701,0.00956521166573342
2018-06-25,2351.89,2361.39,2337.22,2357.88,415079870,5683866549181,1574954887819521,0.000279990836663746,0.009582933574176219
2018-06-26,2334.75,2358.01,2326.61,2350.92,470914793,6536279135044,1570771913189247,-0.002951804163061733,0.009584388355917623
2018-06-27,2349.38,2358.71,2342.02,2342.03,526625486,7007325574263,1565467894651365,-0.003781498307045661,0.009316123989552727
2018-06-28,2327.37,2335.35,2310.8,2314.24,414370866,5775389710209,1546538948168522,-0.011865774563092901,0.00944583321153429
2018-06-29,2325.68,2329.58,2296.39,2326.13,396663082,6309713787707,1554717340201656,0.005137755807522293,0.008742061336863621
2018-07-02,2322.23,2327.59,2271.53,2271.54,393265550,5990017994764,1518812068344080,-0.023468163860145497,0.009803347238523209
2018-07-03,2285.88,2287.39,2252.36,2272.76,366027823,6002085994344,1519169824625884,0.0005370805708904136,0.009577186393474739
2018-07-04,2270.95,2280.81,2261.34,2265.46,315103306,4880994735621,1514392988362243,-0.003211953747866092,0.009431886478750257
2018-07-05,2264.74,2274.74,2243.9,2257.55,346883778,5166569348330,1509639741725747,-0.003491564627051358,0.009316836849614122
2018-07-06,2261.44,2283.75,2247.35,2272.87,344433123,6358357730172,1519066699871086,0.006786117693960092,0.009312592459029354
2018-07-09,2276.92,2294.61,2267.25,2285.8,352638929,5796356280980,1527555839535755,0.005688842740676048,0.009520856262670657
2018-07-10,2299.09,2305.84,2292.13,2294.16,339918901,5038809435862,1533821000789050,0.0036573628488929533,0.009320265505220526
2018-07-11,2277.22,2287.08,2262.77,2280.62,422988851,5700944882684,1524675252177269,-0.005901942323116027,0.009303176244781343
2018-07-12,2285.93,2298.56,2277.73,2285.06,364407858,6157666591795,1527075839846068,0.001946839017460178,0.0087336740348808
2018-07-13,2293.07,2313.8,2293.07,2310.9,291562667,6500717751063,1543892667554058,0.01130823698283634,0.009194449652198273
2018-07-16,2312.26,2317.84,2299.79,2301.99,297122349,4968950237698,1538124413558617,-0.003855640659483406,0.008927184318614409
2018-07-17,2302.95,2306.07,2290.24,2297.92,379033611,4897898599332,1535441962423983,-0.0017680354823433886,0.008331020846510858
2018-07-18,2313.78,2319.39,2287.1,2290.11,402771770,5032249001766,1531112599552728,-0.003398725804205527,0.00792677970967974
2018-07-19,2298.91,2300.18,2278.94,2282.29,464516252,5431161926643,1526048346516196,-0.00341468313749127,0.007624644480122918
2018-07-20,2281.36,2293.34,2269.55,2289.19,353236050,4910685111632,1531651201045245,0.003023279250226718,0.0073669141450523334
2018-07-23,2289.61,2289.61,2264.42,2269.31,334290969,5549481739595,1517777198303028,-0.008684294444759932,0.00752787982157136
2018-07-24,2273.15,2284.43,2263.13,2280.2,436133079,5831914348041,1525094802386671,0.004798815498984199,0.007668283518008474
2018-07-25,2284.38,2292.61,2269.67,2273.03,309319890,6142619801742,1520152854352159,-0.0031444610121917904,0.007659616995531797
2018-07-26,2284.51,2297.16,2276.54,2289.06,303334181,6357106063496,1530914783783147,0.007052260638882757,0.007473593824868332
2018-07-27,2292.33,2295.27,2284.44,2294.99,262143886,5091586506669,1535382663209649,0.002590583034083771,0.007393374979031523
2018-07-30,2290.18,2296.91,2283.29,2293.51,206497608,4552317501764,1534963942393224,-0.00064488298423937,0.0050873950796238255
2018-07-31,2292.23,2296.6,2286.02,2295.26,223927490,4878429087333,1536034531292007,0.0007630226159902609,0.0050877474223581945
2018-08-01,2301.17,2312.65,2301.13,2307.07,219034945,4832858786781,1544459954630534,0.0051453865792980835,0.005109558519278965
2018-08-02,2304.14,2306.72,2265.46,2270.2,352056565,5042803042239,1519901925772783,-0.015981309626496132,0.006301659942873383
2018-08-03,2278.33,2288.93,2272.94,2287.68,270494062,4312568032947,1531545566171179,0.007699762135494614,0.006354258821329825
2018-08-06,2288.51,2300.38,2283.26,2286.5,244548774,4607350821441,1529611886744554,-0.0005158064064902934,0.006229821302727524
2018-08-07,2290.85,2301.27,2279.55,2300.16,230339675,4748559015112,1538743025266743,0.005974196369997742,0.006321611075866318
2018-08-08,2305.73,2308.6,2298.41,2301.45,299691489,5518133744814,1540110623764887,0.0005608305509181566,0.006159082945191471
2018-08-09,2303.04,2303.71,2291.91,2303.71,244882986,5985859284788,1541180722770705,0.000981989615242762,0.006150702260397967
2018-08-10,2295.21,2295.62,2277.89,2282.79,286161078,6186206254325,1526683423245996,-0.009081004119442126,0.005937860307763175
2018-08-13,2266.43,2271.82,2238.55,2248.45,335380511,5950055509959,1503939154352444,-0.015042995632537415,0.006734678147594743
2018-08-14,2249.86,2262.52,2247.37,2258.91,255216014,4872038898111,1510814983062929,0.004652093664524459,0.0068558027092340545
2018-08-16,2233.05,2244.08,2218.09,2240.8,312519375,6021648650166,1497924103769965,-0.008017141010487228,0.0070225137400442995
2018-08-17,2244.61,2250.92,2240.14,2247.05,238377527,4645284152168,1502273893640325,0.002789182434844717,0.0070501881106666475
2018-08-20,2257.35,2264.42,2245.06,2247.88,271600351,4418976884905,1502923724234727,0.0003693731781668763,0.007000149369135355
2018-08-21,2248.04,2272.86,2244.59,2270.06,294337213,5182953755161,1518199753227447,0.009867074754880134,0.00714022703479605
2018-08-22,2273.68,2280.31,2268.91,2273.33,269270912,5425019391021,1521284193501082,0.0014404905597209527,0.007061499880806925
2018-08-23,2282.57,2282.88,2268.06,2282.6,338386224,5238289843965,1527487740875470,0.004077718589030166,0.007083704066261323
2018-08-24,2276.16,2295.22,2271.35,2293.21,347291597,5136917947450,1534269101931912,0.004648208183650304,0.006981577952114989
2018-08-27,2297.32,2302.87,2289.41,2299.3,307044931,5766323251561,1538348009819780,0.0026556660750651773,0.006982808194927026
2018-08-28,2312.14,2314.6,2299.45,2303.12,276889044,5503107308117,1540990367787281,0.0016613752011480631,0.006988602959791641
2018-08-29,2304.66,2309.88,2300.21,2309.03,268214663,4807772689423,1545071113164630,0.0025660842682970753,0.0070074126357168864
2018-08-30,2313.11,2320.85,2305.46,2307.35,286926328,5252383391374,1544327569839559,-0.0007275782471428682,0.006917146274068121
2018-08-31,2298.13,2322.88,2295.72,2322.88,255908832,5525835420504,1554873150915856,0.006730665048648943,0.005946631127598346
2018-09-03,2317.93,2318.72,2302.17,2307.03,230513226,4096555310237,1543779721299269,-0.00682342609174813,0.005993142769379768
2018-09-04,2308.96,2317.74,2302.17,2315.72,277014039,4551220959913,1549614964045074,0.0037667477232630198,0.00603362616631645
2018-09-05,2310.9,2315.43,2288.01,2291.77,358187171,5390488672546,1533312914002780,-0.010342355725217134,0.0063699228439042105
2018-09-06,2288.8,2298.47,2284.5,2287.61,387510638,5679574007389,1529906806560863,-0.0018151908786657733,0.006377857627441327
2018-09-07,2278.08,2286.82,2264.9,2281.58,357560508,6263720900565,1525066818464548,-0.0026359388182427557,0.006391409056495321
2018-09-10,2277.35,2289.38,2276.6,2288.66,312612746,5599499357387,1529962355040679,0.0031031127551959248,0.006100810012303232
2018-09-11,2286.91,2295.76,2275.13,2283.2,368210972,6188337337979,1525866107953332,-0.0023856754607499697,0.004999300848941753
2018-09-12,2286.28,2289.66,2271.0,2282.92,336830263,6445490499188,1525237664943277,-0.000122634898388152,0.004917956315215549
2018-09-13,2285.28,2291.51,2281.63,2286.23,301308674,6598920994447,1526997038011347,0.0014498974996932645,0.004487738567455731
2018-09-14,2304.7,2318.65,2304.15,2318.25,292236044,5839237669833,1549484910540028,0.014005589988758782,0.005341022864362186
2018-09-17,2314.55,2314.55,2295.26,2303.01,343167026,5079753892653,1538974309539551,-0.00657392429634418,0.005640723383479298
2018-09-18,2287.73,2310.97,2287.42,2308.98,309235497,5794170442618,1544113849239324,0.0025922596949208287,0.005277103659954588
2018-09-19,2319.22,2319.22,2301.79,2308.46,350949190,6382677284847,1544270948811315,-0.0002252076674549297,0.005280662130663888
2018-09-20,2314.41,2334.04,2311.56,2323.45,289085599,6468799318884,1554805558664798,0.006493506493506329,0.00538662360024904
2018-09-21,2332.04,2339.17,2325.12,2339.17,321703947,8286570453356,1565411083749636,0.006765800856485038,0.005484084255596275
2018-09-27,2331.7,2355.43,2331.7,2355.43,279230447,7299705654606,1576072562770882,0.006951183539460448,0.005634114107604531
2018-09-28,2356.13,2356.62,2337.47,2343.07,317870220,7215237062038,1567600410138137,-0.005247449510280333,0.005814644773367645
2018-10-01,2349.64,2352.11,2333.32,2338.88,278310244,5541730106068,1565088147353786,-0.0017882521648947547,0.005829543656617211
2018-10-02,2338.28,2341.55,2308.9,2309.57,287868231,6394764332660,1545687250472083,-0.0125316390751129,0.006532433666860698
2018-10-04,2311.06,2311.06,2270.22,2274.49,309502297,7606334609281,1522077631611312,-0.015188974571024194,0.007164081588421793
2018-10-05,2269.94,2278.12,2250.99,2267.52,282139132,6398398547215,1516687626221016,-0.003064423233340108,0.0070524650161284674
2018-10-08,2258.73,2273.71,2253.83,2253.83,214644406,4478791949552,1507728175260388,-0.006037432966412681,0.0070561633621404
2018-10-10,2256.03,2257.52,2222.95,2228.61,365683910,8836407999393,1491298711172330,-0.011189841292377767,0.007115430157841755
2018-10-11,2176.16,2186.69,2129.67,2129.67,411919150,8335698664127,1425862543562146,-0.044395385464482406,0.01196947196636264
2018-10-12,2131.66,2173.01,2129.13,2161.85,292573680,6085083782185,1447954874236682,0.015110322256499664,0.012674036979542067
2018-10-15,2155.34,2159.23,2141.28,2145.12,259176039,4708940231111,1436393187257125,-0.007738742280916866,0.012648474571107066
2018-10-16,2156.0,2161.76,2140.19,2145.12,222512420,3936707732065,1436739589906666,0.0,0.012667357299736899
2018-10-17,2169.44,2182.77,2159.37,2167.51,275159713,5284969143372,1451605025541725,0.01043764451405993,0.013010660629683103
2018-10-18,2158.8,2168.01,2146.61,2148.31,321762515,4229126676336,1438938480767734,-0.008858090620112558,0.013049700432054119
2018-10-19,2130.06,2158.78,2117.62,2156.26,351771056,4875051374475,1444034122500876,0.0037005832491587842,0.012535211927862703
2018-10-22,2143.08,2163.21,2136.92,2161.71,308740360,3910411312536,1447338908438749,0.0025275245100311317,0.012584361007046968
2018-10-23,2147.3,2148.8,2094.69,2106.1,373468365,6995701616997,1410671809809999,-0.025725004741616653,0.013473638525507339
2018-10-24,2119.19,2121.36,2092.1,2097.58,399734277,6490106611511,1404498958966607,-0.004045391956697175,0.01343687270606163
2018-10-25,2046.67,2066.06,2033.81,2063.3,376014931,7607756030640,1381218885031170,-0.016342642473707647,0.013406646503681044
2018-10-26,2066.57,2066.57,2008.86,2027.15,449197781,6688109371676,1357749078363398,-0.017520476905927396,0.013304927647843892
2018-10-29,2026.68,2045.76,1993.77,1996.05,427304809,6359734182920,1337548193254955,-0.015341735934686684,0.013000791913464158
2018-10-30,1985.95,2028.84,1985.95,2014.69,441585024,7022060477564,1350728242365493,0.009338443425765952,0.013569555429539235
2018-10-31,2022.84,2030.5,2006.63,2029.69,373027917,6347335573367,1361478009940289,0.007445314167440209,0.0139241478738354
2018-11-01,2035.11,2054.22,2023.43,2024.46,343813982,5965853225311,1357721489101201,-0.0025767481733663944,0.013892803296760143
2018-11-02,2046.61,2096.63,2044.94,2096.0,371978982,6798069287128,1405334524247641,0.035337818479989735,0.016562074197563264
2018-11-05,2079.81,2080.49,2052.67,2076.92,361302495,4917286105689,1392607295640860,-0.009103053435114417,0.016600138668988757
2018-11-06,2085.81,2092.61,2068.59,2089.62,315816036,5143563252043,1400793160025069,0.006114823873813124,0.016752926194933654
2018-11-07,2090.32,2107.63,2072.48,2078.69,485225008,6452003891470,1394112654139746,-0.005230616092878004,0.016664363500008706
2018-11-08,2109.97,2120.88,2092.36,2092.63,328034643,5987514683033,1403264488522132,0.006706146659675172,0.013691075728907452
2018-11-09,2093.89,2101.92,2082.47,2086.09,298072439,5260639742532,1399495753141431,-0.0031252538671432406,0.013174013001717416
2018-11-12,2065.92,2087.24,2065.52,2080.44,295528834,5542962416785,1396015015368220,-0.002708416223652921,0.013100467580863553
2018-11-13,2047.62,2072.03,2032.05,2071.23,383421096,5865351205238,1389821571154802,-0.0044269481455846416,0.013112100193052242
2018-11-14,2071.41,2075.12,2060.86,2068.05,339046421,5561968951963,1387531772647114,-0.0015353195927056973,0.012799828208984456
2018-11-15,2061.47,2088.61,2058.73,2088.06,351042679,4828619809984,1400644704481109,0.009675781533328376,0.012967454413085732
2018-11-16,2097.94,2103.11,2086.54,2092.4,301604800,4837651605403,1403214070108003,0.0020784843347414483,0.012939299369659827
2018-11-19,2096.13,2111.39,2089.37,2100.56,273198192,4703756708323,1407580890523356,0.0038998279487669762,0.012964963339394656
2018-11-20,2074.67,2089.54,2074.67,2082.58,281685483,5043725349437,1394320913235383,-0.008559622195985828,0.011780819247971926
2018-11-21,2057.07,2077.49,2049.76,2076.55,267903665,5151648692417,1389907927315249,-0.0028954469936327554,0.011765380386372423
2018-11-22,2079.01,2081.75,2066.2,2069.95,242498695,4152745756544,1385804543649564,-0.0031783487033784086,0.011182596803745618
2018-11-23,2073.26,2075.91,2047.96,2057.48,227202249,3774227154814,1377477156503286,-0.0060243001038671196,0.010497176960810107
2018-11-26,2060.17,2083.96,2060.17,2083.02,237710998,4482314159182,1394139023522661,0.01241324338511185,0.010077911219226923
2018-11-27,2091.75,2102.29,2079.49,2099.42,239211333,4554649438449,1405263073694450,0.00787318412689264,0.010028354518658349
