날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,return,volatility
2025-09-10,3272.2,3317.77,3272.07,3314.53,564706848,13703544856383,2726778752216321,0.016711400131899756,0.008941929419143265
2025-09-11,3336.6,3344.7,3311.86,3344.2,435588829,14947009019240,2750487884332290,0.008951495385469244,0.00885468461697269
2025-09-12,3374.65,3395.54,3362.86,3395.54,448857492,13932277217565,2792432470702270,0.015351952634411914,0.009342389906654655
2025-09-15,3407.78,3420.23,3391.33,3407.31,378854245,12792738454649,2802795681701775,0.003466311691218582,0.008372620610849639
2025-09-16,3421.13,3452.5,3418.1,3449.62,406214278,14058944540679,2838180010916733,0.012417420193642448,0.008125815808199252
2025-09-17,3433.83,3433.83,3406.75,3413.4,326609906,11611597358894,2808274005979516,-0.010499707214127851,0.008433420545529239
2025-09-18,3432.77,3461.3,3422.77,3461.3,391177053,12409116590064,2848188126349412,0.014032929044354603,0.00870224374261735
2025-09-19,3461.23,3467.89,3434.61,3445.24,348844702,15111282864331,2834490035669669,-0.004639875191402187,0.00890668013176065
2025-09-22,3463.84,3482.25,3458.87,3468.65,287867235,11996187013111,2855488314793656,0.006794882214301579,0.008691642010383452
2025-09-23,3489.46,3494.49,3467.83,3486.19,358335419,12152383322121,2869842571401625,0.005056722355959886,0.008097710342666617
2025-09-24,3492.03,3497.95,3442.41,3472.14,287145415,11806998240931,2858429845707367,-0.004030187683402242,0.008317010274545336
2025-09-25,3458.98,3479.42,3454.08,3471.11,293074983,12640781197188,2857634253445223,-0.00029664702460141523,0.008376112757924246
2025-09-26,3440.39,3441.91,3365.73,3386.05,399149806,12606212195076,2787520691990662,-0.024505129483076038,0.01045733622398909
2025-09-29,3414.43,3439.12,3413.33,3431.21,416480046,10008858561135,2824950733618843,0.013337074171970276,0.009921084286987927
2025-09-30,3436.0,3443.38,3421.89,3424.6,526401520,11157443411281,2817769969229231,-0.0019264341150789788,0.009947703181136877
2025-10-01,3444.06,3459.74,3440.42,3455.83,493641155,12344643388616,2845543746980053,0.009119313204461799,0.010016330520441704
2025-10-02,3525.48,3565.96,3512.16,3549.21,402107231,19456116765360,2922226398313787,0.027021005084162164,0.011249701101035844
2025-10-10,3598.11,3617.86,3569.44,3610.6,407410846,19600845152565,2974646441764439,0.017296806895055417,0.011521177373194127
2025-10-13,3550.08,3584.55,3522.54,3584.55,408033131,14270855613049,2952828804530513,-0.007214867335068931,0.011895220923603603
2025-10-14,3604.12,3646.77,3535.52,3561.81,734084905,18926398057017,2933878249069508,-0.006343892538812512,0.012050369580528256
2025-10-15,3580.64,3659.91,3577.06,3657.28,543606716,13879932193738,3011908107364069,0.026803787961738657,0.01277778310725799
2025-10-16,3675.82,3748.37,3675.82,3748.37,495790790,17664818382797,3086315775634677,0.024906487881704242,0.013513698836007256
2025-10-17,3732.76,3794.87,3722.07,3748.89,420769792,17268693077595,3086895728948205,0.00013872696665484519,0.013375634276542106
2025-10-20,3775.4,3814.69,3728.38,3814.69,410146751,14190573342156,3141020446206737,0.017551862017823883,0.013655930932536569
2025-10-21,3851.01,3893.06,3816.19,3823.84,526854280,19373490542844,3150160277294047,0.0023986221685117215,0.013582076587626979
2025-10-22,3827.23,3883.68,3794.52,3883.68,597215988,15451168656133,3197177009086480,0.015649190342692076,0.013240450493356594
2025-10-23,3835.79,3902.21,3822.33,3845.56,423588471,16255705645739,3164799754839550,-0.009815432785399425,0.013600765507690817
2025-10-24,3893.23,3951.07,3886.64,3941.59,426896560,17800793870343,3242987677820676,0.024971655623628353,0.014058357577485357
2025-10-27,3999.79,4042.83,3999.79,4042.83,516998547,20122806110920,3325893588152838,0.025685066178877003,0.014675774844737978
2025-10-28,4010.47,4018.22,3972.56,4010.41,408224732,19719872621077,3298578950794474,-0.008019135110801101,0.015089387870063488
2025-10-29,4061.54,4084.09,4014.84,4081.15,466898421,22033182304082,3357610183598751,0.017639094257195786,0.015023208699951334
2025-10-30,4105.95,4146.72,4070.79,4086.89,566538268,24198286552685,3364689797640767,0.0014064663146415857,0.014977150338248748
2025-10-31,4083.25,4122.09,4059.74,4107.5,408275232,22950424588062,3383447874399935,0.00504295442255609,0.0128809665855012
